image_name,label
ROI_1167_img_13-759325_100-5637171_a190-3165916_s100-31659160000004_y0_f90_1.jpg,NA
ROI_1167_img_13-7665105_100-5668351_a196-9319495_s286-9319495_y0_f90_1.jpg,Sedan
ROI_1167_img_13-7670504_100-6189843_a170-1544871_s260-1544871_y0_f90_1.jpg,Sedan
ROI_1167_img_13-7759312_100-5607788_a267-4327114_s177-43271140000002_y0_f90_1.jpg,Sedan
1,1
ROI_1168_MrtSutthisan_img_13-7983311_100-5710192_a239_s270_y75_f90_0.jpg,Pickup
1,1
ROI_1168_img_13-7670504_100-6189843_a170-1544871_s80-15448709999998_y0_f90_1.jpg,Sedan
ROI_1168_img_13-7759606_100-6242_a118-4468455_s208-4468455_y0_f90_1.jpg,Sedan
ROI_1169_MrtSutthisan_img_13-7983311_100-5710192_a239_s270_y75_f90_0.jpg,Pickup
ROI_1169_img_13-7670504_100-6189843_a170-1544871_s80-15448709999998_y0_f90_1.jpg,Sedan
ROI_116_img_13-6354690327696_100-402513596326_s90_f90_y0_1_06-2021.jpg,SUV
ROI_1170_MrtSutthisan_img_13-7983311_100-5710192_a239_s270_y75_f90_0.jpg,Pickup
ROI_1171_MrtSutthisan_img_13-7983311_100-5710192_a239_s270_y75_f90_0.jpg,Pickup
1,1
ROI_1171_img_13-7671109_100-605123_a130-3812322_s40-3812322_y0_f90_1.jpg,Sedan
1,1
1,1
1,1
1,1
ROI_1173_MrtSutthisan_img_13-7983311_100-5710192_a239_s270_y75_f90_0.jpg,Pickup
1,1
ROI_1173_img_13-7671124_100-618884_a172-4567308_s262-4567308_y0_f90_1.jpg,Sedan
ROI_1174_MrtSutthisan_img_13-7983311_100-5710192_a239_s270_y75_f90_0.jpg,Pickup
ROI_1174_img_13-7667727_100-5356214_a25-41138042_s115-41138042_y0_f90_1.jpg,Sedan
ROI_1174_img_13-7671124_100-618884_a172-4567308_s262-4567308_y0_f90_1.jpg,NA
ROI_1175_MrtSutthisan_img_13-7983311_100-5710192_a239_s270_y75_f90_0.jpg,NA
ROI_1175_img_13-7513844_100-5755742_a142-227653_s52-22765300000003_y0_f90_1.jpg,SUV
1,1
ROI_1175_img_13-7671124_100-618884_a172-4567308_s82-4567308_y0_f90_1.jpg,Sedan
1,1
ROI_1176_img_13-7085104496643_100-379574291085_s90_f90_y0_1_03-2021.jpg,Sedan
ROI_1176_img_13-7513844_100-5755742_a142-227653_s52-22765300000003_y0_f90_1.jpg,Hatchback
ROI_1176_img_13-7667727_100-5356214_a25-41138042_s115-41138042_y0_f90_1.jpg,Sedan
ROI_1176_img_13-7671124_100-618884_a172-4567308_s82-4567308_y0_f90_1.jpg,Sedan
ROI_1177_img_13-7513844_100-5755742_a142-227653_s52-22765300000003_y0_f90_1.jpg,Hatchback
1,1
ROI_1177_img_13-7671345_100-5510667_a206-6984956_s116-6984956_y0_f90_1.jpg,Sedan
ROI_1178_img_13-7513844_100-5755742_a142-227653_s52-22765300000003_y0_f90_1.jpg,Van
1,1
1,1
1,1
ROI_1179_img_13-7671345_100-5510667_a206-6984956_s116-6984956_y0_f90_1.jpg,Sedan
1,1
1,1
ROI_1181_img_13-7517388_100-5295822_a186-442846_s276-44284600000003_y0_f90_1.jpg,Sedan
1,1
ROI_1182_img_13-7667829_100-6190299_a170-1403324_s80-14033240000003_y0_f90_1.jpg,Sedan
1,1
1,1
ROI_1183_img_13-7671635_100-6069577_a222-281998_s312-281998_y0_f90_1.jpg,Sedan
1,1
1,1
1,1
1,1
1,1
ROI_1186_MrtSutthisan_img_13-7992657_100-5737119_a83_s270_y75_f90_0.jpg,NA
ROI_1186_img_13-7094752019023_100-391273517445_s90_f90_y0_1_03-2021.jpg,Pickup
1,1
1,1
ROI_1187_img_13-7671914_100-6266415_a171-6855443_s81-6855443_y0_f90_1.jpg,Pickup
ROI_1188_img_13-7668684_100-5644266_a201-4719453_s291-4719453_y0_f90_1.jpg,Sedan
1,1
ROI_1188_img_13-8272522_100-5402755_a157-9602992_s247-9602992_y0_f90_1.jpg,SUV
ROI_1189_img_13-7672008_100-5466324_a297-1130904_s207-11309039999992_y0_f90_1.jpg,NA
ROI_1189_img_13-8374579_100-5594418_a71-82071806_s161-82071806_y0_f90_1.jpg,SUV
ROI_1191_img_13-7672175_100-604603_a130-3420339_s220-3420339_y0_f90_1.jpg,SUV
ROI_1192_img_13-7523077_100-5235179_a280-4972098_s10-497209800000007_y0_f90_1.jpg,Sedan
ROI_1192_img_13-7672175_100-604603_a130-3420339_s220-3420339_y0_f90_1.jpg,Sedan
1,1
1,1
1,1
ROI_1194_img_13-7595355_100-5546603_a289-8855862_s199-88558620000003_y0_f90_1.jpg,NA
1,1
ROI_1195_img_13-7672175_100-604603_a130-3420339_s220-3420339_y0_f90_1.jpg,SUV
ROI_1196_img_13-7595355_100-5546603_a289-8855862_s199-88558620000003_y0_f90_1.jpg,NA
1,1
ROI_1196_img_13-8093805_100-5875255_a89-16415328_s179-16415328_y0_f90_1.jpg,Sedan
1,1
1,1
1,1
1,1
ROI_1198_img_13-7672175_100-604603_a130-3420339_s40-34203389999999_y0_f90_1.jpg,Sedan
ROI_1199_MrtSutthisan_img_13-7816157_100-5736872_a349_s90_y75_f90_0.jpg,NA
1,1
1,1
1,1
ROI_1200_img_13-7672175_100-604603_a130-3420339_s40-34203389999999_y0_f90_1.jpg,NA
ROI_1201_MrtSutthisan_img_13-7816157_100-5736872_a349_s90_y75_f90_0.jpg,Pickup
ROI_1201_img_13-7672175_100-604603_a130-3420339_s40-34203389999999_y0_f90_1.jpg,NA
ROI_1202_MrtSutthisan_img_13-7816157_100-5736872_a349_s90_y75_f90_0.jpg,SUV
1,1
ROI_1203_MrtSutthisan_img_13-7816157_100-5736872_a349_s90_y75_f90_0.jpg,NA
1,1
1,1
ROI_1204_MrtSutthisan_img_13-7816157_100-5736872_a349_s90_y75_f90_0.jpg,Sedan
ROI_1204_img_13-7672221_100-6130215_a129-4136584_s219-4136584_y0_f90_1.jpg,Sedan
1,1
ROI_1206_img_13-7672221_100-6130215_a129-4136584_s219-4136584_y0_f90_1.jpg,Sedan
1,1
1,1
ROI_1209_img_13-7528146_100-573174_a187-0809243_s277-0809243_y0_f90_1.jpg,SUV
ROI_1209_img_13-767245_100-6082791_a220-2769379_s130-2769379_y0_f90_1.jpg,Sedan
ROI_1210_img_13-7528146_100-573174_a187-0809243_s277-0809243_y0_f90_1.jpg,Pickup
1,1
ROI_1210_img_13-7670448_100-6092199_a131-0863947_s221-0863947_y0_f90_1.jpg,Van
ROI_1210_img_13-767245_100-6082791_a220-2769379_s130-2769379_y0_f90_1.jpg,Sedan
ROI_1211_img_13-7528146_100-573174_a187-0809243_s97-08092429999999_y0_f90_1.jpg,NA
ROI_1211_img_13-7670448_100-6092199_a131-0863947_s221-0863947_y0_f90_1.jpg,Sedan
ROI_1211_img_13-767245_100-6082791_a220-2769379_s130-2769379_y0_f90_1.jpg,Hatchback
ROI_1211_img_13-8417345_100-5463026_a176-1364313_s86-13643130000003_y0_f90_1.jpg,Sedan
1,1
ROI_1212_img_13-7670448_100-6092199_a131-0863947_s221-0863947_y0_f90_1.jpg,NA
ROI_1212_img_13-767245_100-6082791_a220-2769379_s310-2769379_y0_f90_1.jpg,Hatchback
1,1
ROI_1213_img_13-7528146_100-573174_a187-0809243_s97-08092429999999_y0_f90_1.jpg,Pickup
ROI_1213_img_13-7670448_100-6092199_a131-0863947_s221-0863947_y0_f90_1.jpg,Pickup
1,1
1,1
1,1
ROI_1214_img_13-767403_100-610257_a219-4398183_s309-4398183_y0_f90_1.jpg,Hatchback
ROI_1215_MrtSutthisan_img_13-7858148_100-573912_a2_s90_y75_f90_0.jpg,Pickup
ROI_1215_img_13-7088058667865_100-382981673567_s90_f90_y0_1_03-2021.jpg,Sedan
1,1
1,1
1,1
1,1
ROI_1216_img_13-7674184_100-558029_a12-83007928_s102-83007928_y0_f90_1.jpg,Pickup
1,1
ROI_1217_img_13-7670448_100-6092199_a131-0863947_s41-08639470000003_y0_f90_1.jpg,NA
ROI_1217_img_13-7674454_100-6242048_a170-2975414_s260-2975414_y0_f90_1.jpg,Sedan
1,1
1,1
1,1
ROI_1219_MrtSutthisan_img_13-7858148_100-573912_a2_s90_y75_f90_0.jpg,Sedan
1,1
1,1
ROI_1219_img_13-7674781_100-6097041_a133-5894388_s223-5894388_y0_f90_1.jpg,Hatchback
ROI_1220_MrtSutthisan_img_13-7858148_100-573912_a2_s90_y75_f90_0.jpg,NA
ROI_1220_img_13-752909_100-5907723_a61-63819667_s331-63819667_y0_f90_1.jpg,Pickup
1,1
ROI_1220_img_13-7674781_100-6097041_a133-5894388_s223-5894388_y0_f90_1.jpg,Sedan
ROI_1220_img_13-8251351_100-5568782_a348-8710515_s258-8710515_y0_f90_1.jpg,Pickup
1,1
ROI_1221_img_13-7670448_100-6092199_a131-0863947_s41-08639470000003_y0_f90_1.jpg,NA
1,1
1,1
ROI_1222_img_13-7670448_100-6092199_a131-0863947_s41-08639470000003_y0_f90_1.jpg,NA
1,1
ROI_1223_img_13-7670448_100-6092199_a131-0863947_s41-08639470000003_y0_f90_1.jpg,NA
1,1
1,1
1,1
1,1
ROI_1225_img_13-7674781_100-6097041_a133-5894388_s43-58943880000004_y0_f90_1.jpg,NA
1,1
ROI_1227_img_13-7674781_100-6097041_a133-5894388_s43-58943880000004_y0_f90_1.jpg,SUV
ROI_1228_img_13-7601785_100-570265_a184-4155077_s274-41550770000003_y0_f90_1.jpg,NA
ROI_1228_img_13-7674781_100-6097041_a133-5894388_s43-58943880000004_y0_f90_1.jpg,NA
ROI_1229_img_13-7601785_100-570265_a184-4155077_s274-41550770000003_y0_f90_1.jpg,Hatchback
ROI_1229_img_13-7674844_100-5567973_a203-798242_s293-79824199999996_y0_f90_1.jpg,Sedan
ROI_1230_img_13-7601785_100-570265_a184-4155077_s274-41550770000003_y0_f90_1.jpg,SUV
1,1
ROI_1230_img_13-7738042_100-617861_a74-27842762_s344-27842762_y0_f90_1.jpg,SUV
ROI_1231_img_13-7601785_100-570265_a184-4155077_s274-41550770000003_y0_f90_1.jpg,Van
ROI_1231_img_13-7676427_100-6224387_a167-8555947_s257-8555947_y0_f90_1.jpg,Pickup
1,1
ROI_1233_img_13-7671124_100-618884_a172-4567308_s82-4567308_y0_f90_1.jpg,Sedan
1,1
ROI_1234_img_13-7671124_100-618884_a172-4567308_s82-4567308_y0_f90_1.jpg,Sedan
1,1
ROI_1235_img_13-7676427_100-6224387_a167-8555947_s257-8555947_y0_f90_1.jpg,Pickup
ROI_1235_img_13-7738981_100-5703274_a199-2629397_s289-2629397_y0_f90_1.jpg,Sedan
1,1
ROI_1236_img_13-7676427_100-6224387_a167-8555947_s257-8555947_y0_f90_1.jpg,Sedan
ROI_1237_img_13-753343_100-5365917_a108-0852597_s198-0852597_y0_f90_1.jpg,Sedan
1,1
ROI_1239_img_13-7534254_100-521151_a281-3802794_s11-380279400000006_y0_f90_1.jpg,SUV
ROI_1239_img_13-7676822_100-6068085_a223-2195662_s133-21956620000003_y0_f90_1.jpg,Sedan
1,1
ROI_1241_img_13-7605047_100-5607467_a109-274413_s199-27441299999998_y0_f90_1.jpg,Sedan
1,1
1,1
1,1
ROI_1242_img_13-7605047_100-5607467_a109-274413_s199-27441299999998_y0_f90_1.jpg,Pickup
ROI_1242_img_13-7739543_100-6205043_a174-0165157_s84-01651570000001_y0_f90_1.jpg,Sedan
1,1
1,1
1,1
1,1
1,1
ROI_1246_img_13-7677817_100-5987403_a192-2669562_s102-26695619999998_y0_f90_1.jpg,NA
ROI_1247_img_13-7607152_100-6019672_a219-0457542_s309-04575420000003_y0_f90_1.jpg,NA
ROI_126_img_13-7081530344741_100-377293689451_s90_f90_y0_1_11-2020.jpg,NA
ROI_133_img_13-7580738_100-5543379_a201-7420382_s111-74203820000002_y0_f90_1.jpg,Sedan
ROI_136_img_13-8107275_100-5816388_a1-719547717_s271-719547717_y0_f90_1.jpg,Pickup
1,1
1,1
1,1
1,1
1,1
1,1
1,1
ROI_211_img_13-7103351465128_100-40187110589_s90_f90_y0_1_03-2021.jpg,Hatchback
1,1
1,1
1,1
1,1
ROI_234_img_13-708600323951_100-38263596153_s90_f90_y0_1_11-2020.jpg,NA
ROI_235_img_13-8408577_100-5851377_a356-7223668_s266-7223667999999_y0_f90_1.jpg,NA
ROI_240_MrtSutthisan_img_13-7816157_100-5736872_a169_s270_y75_f90_0.jpg,Sedan
ROI_241_img_13-7255747199005_100-405973174632_s90_f90_y0_1_06-2021.jpg,SUV
ROI_246_img_13-8461409_100-57301_a272-3055092_s2-3055092000000172_y0_f90_1.jpg,NA
1,1
1,1
ROI_269_img_13-7103723882031_100-402331821229_s90_f90_y0_1_03-2021.jpg,Pickup
ROI_278_img_13-7100954808451_100-398829869565_s90_f90_y0_1_03-2021.jpg,NA
1,1
ROI_284_img_13-7771326_100-5708294_a64-64114014_s334-64114014_y0_f90_1.jpg,NA
1,1
1,1
ROI_300_MrtSutthisan_img_13-7858187_100-5738121_a2_s90_y75_f90_0.jpg,Pickup
ROI_304_img_13-7087484379199_100-384293320889_s90_f90_y0_1_02-2021.jpg,NA
ROI_305_img_13-766902895989_100-487128266361_s270_f90_y0_1_09-2020.jpg,NA
ROI_313_img_13-7091840085477_100-387587964224_s90_f90_y0_1_03-2021.jpg,NA
ROI_322_img_13-8209168_100-5882227_a89-3603563_s179-3603563_y0_f90_1.jpg,NA
ROI_323_MrtSutthisan_img_13-7979863_100-5712219_a239_s270_y75_f90_0.jpg,Pickup
1,1
1,1
ROI_333_ChokChai4_img_13-8072188_100-5878565_a279-30180299767085_s270_y0_f90_1.jpg,NA
ROI_342_img_13-8417345_100-5463026_a176-1364313_s86-13643130000003_y0_f90_1.jpg,Hatchback
ROI_347_img_13-7087240355778_100-384017067387_s90_f90_y0_1_02-2021.jpg,Pickup
1,1
ROI_354_img_13-8491621_100-570212_a89-24998842_s179-24998842_y0_f90_1.jpg,NA
1,1
ROI_375_MrtSutthisan_img_13-7896076_100-5680772_a266_s270_y75_f90_0.jpg,NA
ROI_377_img_13-7103848896214_100-404343703934_s90_f90_y0_1_01-2021.jpg,Sedan
1,1
ROI_384_MrtSutthisan_img_13-7816157_100-5736872_a169_s270_y75_f90_0.jpg,Sedan
1,1
ROI_384_img_13-7432452_100-5957342_a97-79115743_s7-791157429999998_y0_f90_1.jpg,Hatchback
1,1
ROI_385_img_13-7432452_100-5957342_a97-79115743_s7-791157429999998_y0_f90_1.jpg,Hatchback
ROI_386_MrtSutthisan_img_13-7816157_100-5736872_a169_s270_y75_f90_0.jpg,NA
ROI_386_img_13-7432452_100-5957342_a97-79115743_s7-791157429999998_y0_f90_1.jpg,Sedan
ROI_387_MrtSutthisan_img_13-7816157_100-5736872_a169_s270_y75_f90_0.jpg,Sedan
ROI_387_MrtSutthisan_img_13-7989677_100-5737463_a263_s90_y75_f90_0.jpg,NA
1,1
1,1
1,1
1,1
1,1
1,1
ROI_389_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,Hatchback
ROI_390_MrtSutthisan_img_13-7813423_100-569404_a183_s270_y75_f90_0.jpg,NA
ROI_390_MrtSutthisan_img_13-7816157_100-5736872_a169_s270_y75_f90_0.jpg,Pickup
1,1
ROI_391_MrtSutthisan_img_13-7816157_100-5736872_a169_s270_y75_f90_0.jpg,Hatchback
ROI_391_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,NA
1,1
ROI_392_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,Van
1,1
1,1
1,1
1,1
1,1
1,1
ROI_396_img_13-7432452_100-5957342_a97-79115743_s187-79115743_y0_f90_1.jpg,SUV
ROI_397_img_13-7432452_100-5957342_a97-79115743_s187-79115743_y0_f90_1.jpg,SUV
1,1
1,1
ROI_399_MrtSutthisan_img_13-7847292_100-56874_a269_s270_y75_f90_0.jpg,Hatchback
1,1
ROI_400_MrtSutthisan_img_13-7847292_100-56874_a269_s270_y75_f90_0.jpg,Sedan
1,1
ROI_401_MrtSutthisan_img_13-7847292_100-56874_a269_s270_y75_f90_0.jpg,SUV
ROI_401_img_13-7432452_100-5957342_a97-79115743_s187-79115743_y0_f90_1.jpg,NA
ROI_402_MrtSutthisan_img_13-7847292_100-56874_a269_s270_y75_f90_0.jpg,NA
1,1
1,1
ROI_403_img_13-7432452_100-5957342_a97-79115743_s7-791157429999998_y0_f90_1.jpg,Hatchback
1,1
1,1
ROI_406_MrtSutthisan_img_13-7858187_100-5738121_a182_s270_y75_f90_0.jpg,Sedan
1,1
ROI_406_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,NA
ROI_407_MrtSutthisan_img_13-7858187_100-5738121_a182_s270_y75_f90_0.jpg,SUV
ROI_407_img_13-6651719737708_100-443656119082_s270_f90_y0_1_12-2020.jpg,Pickup
1,1
ROI_408_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,SUV
ROI_409_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,NA
ROI_410_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,Van
ROI_411_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,Sedan
1,1
ROI_412_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,Pickup
ROI_412_img_13-8230816_100-5692898_a213-1660517_s303-1660517_y0_f90_1.jpg,Hatchback
1,1
1,1
ROI_414_img_13-744046_100-5934347_a191-1318835_s101-13188349999996_y0_f90_1.jpg,Sedan
ROI_415_MrtSutthisan_img_13-7896076_100-5680772_a266_s270_y75_f90_0.jpg,NA
1,1
ROI_416_MrtSutthisan_img_13-7896076_100-5680772_a266_s270_y75_f90_0.jpg,Sedan
1,1
ROI_417_MrtSutthisan_img_13-7858148_100-573912_a2_s90_y75_f90_0.jpg,NA
ROI_417_MrtSutthisan_img_13-7896076_100-5680772_a266_s270_y75_f90_0.jpg,Van
ROI_417_img_13-744046_100-5934347_a191-1318835_s281-13188349999996_y0_f90_1.jpg,NA
ROI_418_MrtSutthisan_img_13-7896076_100-5680772_a266_s270_y75_f90_0.jpg,Sedan
ROI_418_img_13-744046_100-5934347_a191-1318835_s281-13188349999996_y0_f90_1.jpg,NA
ROI_419_MrtSutthisan_img_13-7896076_100-5680772_a266_s270_y75_f90_0.jpg,NA
ROI_419_img_13-7451656_100-598053_a290-4304627_s20-43046270000002_y0_f90_1.jpg,Pickup
1,1
ROI_420_img_13-7451656_100-598053_a290-4304627_s200-43046270000002_y0_f90_1.jpg,Pickup
ROI_420_img_13-7464187_100-5886381_a22-54671216_s292-54671215999997_y0_f90_1.jpg,Sedan
ROI_421_MrtSutthisan_img_13-7897074_100-5680706_a266_s270_y75_f90_0.jpg,Van
1,1
1,1
ROI_422_img_13-745373_100-591494_a107-4991053_s17-499105299999997_y0_f90_1.jpg,NA
1,1
1,1
ROI_423_img_13-6446788785274_100-413769957572_s270_f90_y0_1_02-2021.jpg,SUV
ROI_423_img_13-745373_100-591494_a107-4991053_s17-499105299999997_y0_f90_1.jpg,NA
1,1
ROI_424_img_13-745373_100-591494_a107-4991053_s17-499105299999997_y0_f90_1.jpg,Pickup
ROI_425_MrtSutthisan_img_13-7898206_100-5669597_a85_s270_y75_f90_0.jpg,Sedan
ROI_425_img_13-7454396_100-584891_a189-012253_s99-01225299999999_y0_f90_1.jpg,Sedan
ROI_426_MrtSutthisan_img_13-7898206_100-5669597_a85_s270_y75_f90_0.jpg,NA
ROI_426_img_13-7454396_100-584891_a189-012253_s99-01225299999999_y0_f90_1.jpg,NA
1,1
ROI_427_img_13-7455188_100-5969143_a285-1398691_s195-13986909999994_y0_f90_1.jpg,Sports Car
ROI_427_img_13-7468498_100-5843267_a287-363772_s197-36377199999993_y0_f90_1.jpg,Sedan
1,1
ROI_428_img_13-7468498_100-5843267_a287-363772_s197-36377199999993_y0_f90_1.jpg,Pickup
1,1
ROI_430_img_13-7461302_100-5859699_a11-55532006_s281-55532006_y0_f90_1.jpg,Hatchback
1,1
1,1
ROI_431_img_13-7475285_100-5796306_a123-3110381_s213-31103810000002_y0_f90_1.jpg,NA
1,1
ROI_432_img_13-7462084_100-5881734_a13-91846864_s283-91846864_y0_f90_1.jpg,NA
ROI_432_img_13-7475285_100-5796306_a123-3110381_s213-31103810000002_y0_f90_1.jpg,Hatchback
1,1
1,1
1,1
ROI_434_img_13-7464007_100-5815258_a122-4514172_s212-45141719999998_y0_f90_1.jpg,Sedan
1,1
ROI_435_img_13-7464007_100-5815258_a122-4514172_s32-45141719999998_y0_f90_1.jpg,Hatchback
ROI_436_img_13-7464007_100-5815258_a122-4514172_s32-45141719999998_y0_f90_1.jpg,SUV
ROI_437_img_13-6561116751994_100-404961757142_s270_f90_y0_1_11-2020.jpg,Sedan
ROI_438_img_13-7464187_100-5886381_a22-54671216_s292-54671215999997_y0_f90_1.jpg,Sedan
ROI_439_img_13-7464187_100-5886381_a22-54671216_s292-54671215999997_y0_f90_1.jpg,SUV
ROI_440_img_13-7464187_100-5886381_a22-54671216_s292-54671215999997_y0_f90_1.jpg,NA
1,1
1,1
ROI_441_img_13-7475733_100-5850435_a18-30363419_s108-30363419_y0_f90_1.jpg,Hatchback
ROI_442_img_13-746817_100-5792256_a283-0164821_s193-01648210000008_y0_f90_1.jpg,NA
1,1
1,1
ROI_443_img_13-7468371_100-5818091_a135-3920903_s225-3920903_y0_f90_1.jpg,Pickup
ROI_443_img_13-7475733_100-5850435_a18-30363419_s108-30363419_y0_f90_1.jpg,Hatchback
ROI_443_img_13-8093805_100-5875255_a89-16415328_s179-16415328_y0_f90_1.jpg,Pickup
1,1
1,1
ROI_444_img_13-7475733_100-5850435_a18-30363419_s108-30363419_y0_f90_1.jpg,Sedan
1,1
1,1
1,1
ROI_445_img_13-7475733_100-5850435_a18-30363419_s108-30363419_y0_f90_1.jpg,NA
ROI_446_MrtSutthisan_img_13-7899409_100-5681273_a354_s270_y75_f90_0.jpg,NA
ROI_446_img_13-7475733_100-5850435_a18-30363419_s108-30363419_y0_f90_1.jpg,SUV
ROI_448_img_13-7475285_100-5796306_a123-3110381_s213-31103810000002_y0_f90_1.jpg,Sedan
1,1
1,1
1,1
ROI_452_img_13-7475285_100-5796306_a123-3110381_s213-31103810000002_y0_f90_1.jpg,Sedan
ROI_453_MrtSutthisan_img_13-789969_100-568426_a354_s270_y75_f90_0.jpg,Sedan
ROI_453_img_13-7475285_100-5796306_a123-3110381_s33-31103810000002_y0_f90_1.jpg,Sedan
1,1
ROI_454_img_13-7475285_100-5796306_a123-3110381_s33-31103810000002_y0_f90_1.jpg,NA
ROI_454_img_13-7476789_100-5793998_a123-3110381_s33-31103810000002_y0_f90_1.jpg,SUV
1,1
1,1
ROI_455_img_13-7476789_100-5793998_a123-3110381_s33-31103810000002_y0_f90_1.jpg,Pickup
ROI_456_MrtSutthisan_img_13-7899783_100-5685256_a354_s270_y75_f90_0.jpg,Pickup
ROI_456_img_13-7475285_100-5796306_a123-3110381_s33-31103810000002_y0_f90_1.jpg,Sedan
1,1
ROI_457_MrtSutthisan_img_13-7899877_100-5686252_a354_s270_y75_f90_0.jpg,NA
ROI_457_img_13-7475285_100-5796306_a123-3110381_s33-31103810000002_y0_f90_1.jpg,Pickup
ROI_457_img_13-7476789_100-5793998_a123-3110381_s33-31103810000002_y0_f90_1.jpg,SUV
1,1
ROI_458_img_13-7475733_100-5850435_a18-30363419_s108-30363419_y0_f90_1.jpg,Hatchback
1,1
ROI_459_MrtSutthisan_img_13-7941608_100-568047_a352_s270_y75_f90_0.jpg,SUV
ROI_459_img_13-7475733_100-5850435_a18-30363419_s108-30363419_y0_f90_1.jpg,Hatchback
ROI_460_img_13-7475733_100-5850435_a18-30363419_s108-30363419_y0_f90_1.jpg,Sedan
1,1
1,1
1,1
ROI_463_img_13-7475733_100-5850435_a18-30363419_s108-30363419_y0_f90_1.jpg,NA
1,1
1,1
1,1
ROI_466_img_13-7476789_100-5793998_a123-3110381_s213-31103810000002_y0_f90_1.jpg,NA
ROI_467_img_13-7476789_100-5793998_a123-3110381_s213-31103810000002_y0_f90_1.jpg,SUV
ROI_468_img_13-7476789_100-5793998_a123-3110381_s213-31103810000002_y0_f90_1.jpg,SUV
ROI_469_img_13-7476789_100-5793998_a123-3110381_s213-31103810000002_y0_f90_1.jpg,NA
ROI_470_img_13-7476789_100-5793998_a123-3110381_s213-31103810000002_y0_f90_1.jpg,Hatchback
1,1
ROI_471_img_13-7476789_100-5793998_a123-3110381_s213-31103810000002_y0_f90_1.jpg,Sedan
ROI_472_MrtSutthisan_img_13-7900626_100-5694216_a354_s270_y75_f90_0.jpg,Pickup
1,1
ROI_472_img_13-7476789_100-5793998_a123-3110381_s33-31103810000002_y0_f90_1.jpg,SUV
ROI_473_MrtSutthisan_img_13-7900626_100-5694216_a354_s270_y75_f90_0.jpg,NA
1,1
ROI_474_img_13-7476789_100-5793998_a123-3110381_s33-31103810000002_y0_f90_1.jpg,Hatchback
ROI_475_img_13-7476789_100-5793998_a123-3110381_s33-31103810000002_y0_f90_1.jpg,SUV
ROI_476_img_13-8477209_100-5786409_a7-898481794_s277-898481794_y0_f90_1.jpg,Sedan
ROI_477_img_13-7477533_100-5834151_a197-7915459_s107-79154589999996_y0_f90_1.jpg,Sedan
1,1
1,1
ROI_480_img_13-7485619_100-5860184_a16-89191729_s106-89191729_y0_f90_1.jpg,Sedan
ROI_482_img_13-748799_100-589503_a15-83120172_s285-83120172_y0_f90_1.jpg,Sedan
ROI_483_img_13-7488838_100-5881173_a16-54147474_s106-54147474_y0_f90_1.jpg,SUV
ROI_484_img_13-7492216_100-5775296_a132-6202942_s222-6202942_y0_f90_1.jpg,Sedan
1,1
ROI_486_img_13-7492216_100-5775296_a132-6202942_s42-62029419999999_y0_f90_1.jpg,Sedan
1,1
ROI_488_MrtSutthisan_img_13-7907502_100-5687184_a356_s270_y75_f90_0.jpg,Hatchback
1,1
ROI_489_img_13-662773161876_100-44007592715_s270_f90_y0_1_02-2021.jpg,Sedan
ROI_489_img_13-7495184_100-5586193_a9-416275119_s279-416275119_y0_f90_1.jpg,Sedan
1,1
1,1
1,1
ROI_491_MrtSutthisan_img_13-7907564_100-5688182_a356_s270_y75_f90_0.jpg,Sedan
ROI_491_img_13-7495184_100-5586193_a9-416275119_s279-416275119_y0_f90_1.jpg,Sedan
1,1
1,1
1,1
ROI_492_img_13-7497396_100-5486001_a186-8133847_s276-81338470000003_y0_f90_1.jpg,NA
1,1
1,1
ROI_493_img_13-7497396_100-5486001_a186-8133847_s96-81338470000003_y0_f90_1.jpg,Sedan
1,1
1,1
ROI_494_img_13-7495184_100-5586193_a9-416275119_s99-416275119_y0_f90_1.jpg,Van
1,1
ROI_495_MrtSutthisan_img_13-7907626_100-568918_a356_s270_y75_f90_0.jpg,Hatchback
1,1
1,1
ROI_496_MrtSutthisan_img_13-7907626_100-568918_a356_s270_y75_f90_0.jpg,Hatchback
ROI_496_img_13-7495184_100-5586193_a9-416275119_s99-416275119_y0_f90_1.jpg,Sedan
ROI_496_img_13-7497396_100-5486001_a186-8133847_s96-81338470000003_y0_f90_1.jpg,Pickup
ROI_497_img_13-7495184_100-5586193_a9-416275119_s99-416275119_y0_f90_1.jpg,NA
1,1
ROI_498_img_13-7495498_100-55511_a193-2038098_s283-2038098_y0_f90_1.jpg,NA
ROI_499_img_13-7495498_100-55511_a193-2038098_s283-2038098_y0_f90_1.jpg,NA
1,1
ROI_502_img_13-7497147_100-5506404_a268-0663373_s358-0663373_y0_f90_1.jpg,Pickup
